id,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q10,Q11,Q11,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q15,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q16,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q17,Q18,Q20,Q21,device_type,מקור,ISAIncome
1009,אישה,27,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,בזק בינלאומי,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,11001-12000,,"mobile, iOS",0,11001-12000
1051,אישה,27,יהודי,,(08) דרום,דתי/ה,1,סיב אופטי,בזק בינלאומי,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, Android",0,18001-22000
1062,אישה,27,יהודי,,(03) מרכז,מסורתי/ת,1,כבלים של הוט,בזק בינלאומי,,,Hot-NextTV,,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,27001-32000,,"mobile, iOS",0,27001-32000
1134,גבר,27,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,תיכונית / ישיבה קטנה,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, iOS",0,מסרב|ת להשיב
1209,אישה,27,יהודי,,(08) דרום,חילוני/ת,1,כבלים של הוט,לא יודע/ת,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,אפל מיוזיק - Apple music,,,,,,,על תיכונית,18001-22000,,"mobile, iOS",0,18001-22000
1217,גבר,27,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,FreeTV,,,,,,,,,,,,אחר,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,על תיכונית,16001-18000,,"mobile, iOS",0,16001-18000
159,גבר,28,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,18001-22000,,"mobile, iOS",0,18001-22000
191,גבר,28,יהודי,,(02) ירושלים,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,11001-12000,,"mobile, Android",0,11001-12000
274,גבר,28,ערבי - מוסלמי,נצרת וסביבותיה,,,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,3001-4000,,"mobile, Android",0,3001-4000
331,גבר,28,יהודי,,(02) ירושלים,מסורתי/ת,1,כבלים של הוט,פרטנר,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, Android",0,מסרב|ת להשיב
415,גבר,28,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,16001-18000,,"mobile, iOS",0,16001-18000
456,אישה,28,ערבי - מוסלמי,הדרום,,,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,דיסקברי פלוס - Discovery Plus,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,לא יודע/ת,דומה לממוצע,"mobile, iOS",0,12001-13000
458,אישה,28,יהודי,,(02) ירושלים,חילוני/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,14001-16000,,"mobile, iOS",0,14001-16000
484,אישה,28,יהודי,,(04) צפון,דתי/ה,1,סיב אופטי,פרטנר,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,על תיכונית,8001-9000,,"mobile, Android",0,8001-9000
502,גבר,28,ערבי - מוסלמי,המשולש,,,1,לא יודע/ת,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,8001-9000,,"mobile, Android",0,8001-9000
644,גבר,28,יהודי,,(02) ירושלים,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, iOS",0,מסרב|ת להשיב
769,אישה,28,יהודי,,(08) דרום,מסורתי/ת,1,קו טלפון (ADSL),בזק בינלאומי,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,4001-5000,,"mobile, iOS",0,4001-5000
801,גבר,28,יהודי,,(04) צפון,חרדי/ת,1,קו טלפון (ADSL),פלאפון,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,יסודית,13001-14000,,"mobile, Android",0,13001-14000
808,גבר,28,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,10001-11000,,desktop,0,10001-11000
809,אישה,28,ערבי - מוסלמי,הגליל והגולן,,,1,סיב אופטי,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,,,,,,אף אחד מהם,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,8001-9000,,"mobile, iOS",0,8001-9000
900,גבר,28,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,דומה לממוצע,"mobile, iOS",0,12001-13000
917,אישה,28,יהודי,,(03) מרכז,דתי/ה,1,אחר,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, iOS",0,18001-22000
954,גבר,28,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,,,,אמאזון פריים - Amazon Prime,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,מסרב/ת להשיב,desktop,0,מסרב|ת להשיב
994,אישה,28,יהודי,,(04) צפון,דתי/ה,1,סיב אופטי,לא יודע/ת,,,,,,,,,,,,,אף אחד מהם,,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, Android",0,18001-22000
1033,אישה,28,יהודי,,(08) דרום,דתי/ה,1,לא יודע/ת,פרטנר,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,לא יודע/ת,דומה לממוצע,"mobile, iOS",0,12001-13000
1044,אישה,28,יהודי,,(09) שרון,חילוני/ת,1,סיב אופטי,הוט נט,,,,,,,,,FreeTV,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר שני,מעל 36000,,"mobile, iOS",0,מעל 36000
1079,אישה,28,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,פרטנר,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,אפל TV - AppleTV,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,13001-14000,,desktop,0,13001-14000
1137,אישה,28,יהודי,,(09) שרון,חילוני/ת,1,כבלים של הוט,בזק בינלאומי,,,,,,,,Sting TV,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,על תיכונית,5001-6000,,"mobile, Android",0,5001-6000
1153,גבר,28,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,פרטנר,,,Hot-NextTV,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,8001-9000,,"mobile, iOS",0,8001-9000
1154,גבר,28,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,,,,יס פלוס - Yes,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,אפל TV - AppleTV,אמאזון פריים - Amazon Prime,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר שני,18001-22000,,"mobile, Android",0,18001-22000
1227,אישה,28,יהודי,,(08) דרום,דתי/ה,1,סיב אופטי,סלקום,,,,,יס פלוס - Yes,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, iOS",0,22001-27000
306,אישה,29,ערבי - מוסלמי,"ערים מעורבות (ירושלים, חיפה, עכו, נצרת, לוד, רמלה, יפו)",,,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על תיכונית,16001-18000,,"mobile, Android",0,16001-18000
358,גבר,29,יהודי,,(02) ירושלים,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,אפל מיוזיק - Apple music,,,,,,,תיכונית / ישיבה קטנה,16001-18000,,"mobile, iOS",0,16001-18000
361,גבר,29,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,הוט נט,,,,,,,,,FreeTV,,,,,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,7001-8000,,"mobile, Android",0,7001-8000
428,גבר,29,יהודי,,(09) שרון,מסורתי/ת,1,קו טלפון (ADSL),בזק בינלאומי,,,,,,,,Sting TV,,,,,,,,,אפל TV - AppleTV,,,,,,,,,,,,,,אף אחד מהם,על יסודית,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, iOS",0,מסרב|ת להשיב
453,אישה,29,ערבי - מוסלמי,הדרום,,,1,סיב אופטי,בזק בינלאומי,,,,יס - Yes,יס פלוס - Yes,,,,FreeTV,,,,,נטפליקס – Netflix,דיסני פלוס,יוטיוב - YouTube - מנוי בתשלום,,אמאזון פריים - Amazon Prime,,,,,,,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר שני,לא יודע/ת,דומה לממוצע,desktop,0,12001-13000
464,גבר,29,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,פלאפון,,,,יס - Yes,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,10001-11000,,"mobile, Android",0,10001-11000
589,אישה,29,דרוזי,הגליל והגולן,,,1,סיב אופטי,לא יודע/ת,,,,,,,,,,,אחר,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,14001-16000,,"mobile, iOS",0,14001-16000
598,אישה,29,ערבי - נוצרי,הכרמל וסביבותיו,,,1,סיב אופטי,בזק בינלאומי,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,11001-12000,,"mobile, Android",0,11001-12000
635,אישה,29,יהודי,,(04) צפון,מסורתי/ת,1,סיב אופטי,סלקום,,,,,,סלקום TV,,,,,,,,,,,,,,,,,אף אחד מהם,,,,,,,,אף אחד מהם,על תיכונית,מסרב/ת להשיב,מסרב/ת להשיב,"mobile, iOS",0,מסרב|ת להשיב
788,אישה,29,יהודי,,(03) מרכז,מסורתי/ת,1,סיב אופטי,בזק בינלאומי,,,Hot-NextTV,,,,,Sting TV,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,16001-18000,,"mobile, Android",0,16001-18000
794,גבר,29,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,12001-13000,,desktop,0,12001-13000
802,גבר,29,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,סלקום,,,,יס - Yes,,סלקום TV,,,,,,,,נטפליקס – Netflix,,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, Android",0,18001-22000
811,גבר,29,יהודי,,(04) צפון,חילוני/ת,1,סיב אופטי,הוט נט,,,Hot-NextTV,,,,,,,,,,,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,12001-13000,,"mobile, iOS",0,12001-13000
813,גבר,29,יהודי,,(03) מרכז,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית דוקטורט,מעל 36000,,desktop,0,מעל 36000
999,גבר,29,יהודי,,(03) מרכז,דתי/ה,1,אחר,גולן טלקום,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,12001-13000,,"mobile, Android",0,12001-13000
1004,גבר,29,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, Android",0,22001-27000
1005,אישה,29,יהודי,,(08) דרום,מסורתי/ת,1,סיב אופטי,לא יודע/ת,,,,,,,,,,,,לא יודע ת,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,קצת מתחת לממוצע,"mobile, iOS",0,9001-10000
1008,גבר,29,יהודי,,(08) דרום,דתי/ה,1,לא יודע/ת,019 mobile,,,,,,,,,,,אחר,,,,,,,,,,,לא יודע ת,,,,,,,,,אף אחד מהם,תיכונית / ישיבה קטנה,5001-6000,,"mobile, Android",0,5001-6000
1037,אישה,29,דרוזי,הגליל והגולן,,,1,סיב אופטי,לא יודע/ת,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,9001-10000,,"mobile, iOS",0,9001-10000
1046,אישה,29,יהודי,,(08) דרום,מסורתי/ת,1,כבלים של הוט,הוט נט,,,Hot-NextTV,,,,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,9001-10000,,"mobile, iOS",0,9001-10000
1054,גבר,29,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,,,,,,,אף אחד מהם,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,על תיכונית,8001-9000,,"mobile, Android",0,8001-9000
1077,אישה,29,יהודי,,(04) צפון,חרדי/ת,1,כבלים של הוט,אינטרנט רימון/אתרוג,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,,,,,,,על תיכונית,עד 3000,,"mobile, Android",0,עד 3000
1171,אישה,29,יהודי,,(08) דרום,חילוני/ת,1,סיב אופטי,פרטנר,,,,,,,,,FreeTV,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,22001-27000,,"mobile, iOS",0,22001-27000
1185,אישה,29,יהודי,,(02) ירושלים,מסורתי/ת,1,אחר,בזק בינלאומי,,,,,,,,Sting TV,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,9001-10000,,desktop,0,9001-10000
1214,גבר,29,יהודי,,(04) צפון,דתי/ה,1,סיב אופטי,פרטנר,,,,,,,,,,,,,אף אחד מהם,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,מסרב/ת להשיב,דומה לממוצע,"mobile, iOS",0,12001-13000
1220,גבר,29,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,פרטנר,,,,,,,פרטנר TV,,,,,,,נטפליקס – Netflix,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,18001-22000,,"mobile, Android",0,18001-22000
77,אישה,30,יהודי,,(04) צפון,חילוני/ת,1,כבלים של הוט,בזק בינלאומי,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר שני,32001-36000,,desktop,0,32001-36000
109,אישה,30,יהודי,,(04) צפון,חילוני/ת,1,כבלים של הוט,פרטנר,,,,,,,פרטנר TV,,,,,,,,,,,,,,,,אף אחד מהם,,,YouTube Music   YouTube Premium,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,16001-18000,,"mobile, Android",0,16001-18000
114,גבר,30,יהודי,,(03) מרכז,מסורתי/ת,1,קו טלפון (ADSL),פרטנר,,,,,יס פלוס - Yes,,,,,,,,,,,יוטיוב - YouTube - מנוי בתשלום,,,,,,,,,אפל מיוזיק - Apple music,,,,,,,אקדמאית תואר ראשון / ישיבה גבוהה / כולל,6001-7000,,"mobile, Android",0,6001-7000
140,גבר,30,יהודי,,(03) מרכז,חילוני/ת,1,כבלים של הוט,הוט נט,,הוט -Hot ,,,,,,,,,,,,נטפליקס – Netflix,,,,,,,,,,ספוטיפיי – Spotify,אפל מיוזיק - Apple music,YouTube Music   YouTube Premium,,,,,,תיכונית / ישיבה קטנה,16001-18000,,"mobile, iOS",0,16001-18000
167,אישה,30,דרוזי,הגליל והגולן,,,1,סיב אופטי,לא יודע/ת,,הוט -Hot ,,יס - Yes,יס פלוס - Yes,סלקום TV,,,,,,,,נטפליקס – Netflix,דיסני פלוס,,,,,,,,,,,YouTube Music   YouTube Premium,,,,,,אקדמאית דוקטורט,11001-12000,,desktop,0,11001-12000
